obs_date,port_id,commodity,tonnage,vessel_count,ingested_at
2022-08-13,port981,iron_ore,306431,1,2026-05-18T11:13:37Z
2022-08-14,port276,iron_ore,541364,1,2026-05-18T11:13:37Z
2022-08-14,port955,iron_ore,2181755,3,2026-05-18T11:13:37Z
2022-08-14,port981,iron_ore,377272,1,2026-05-18T11:13:37Z
2022-08-15,port276,iron_ore,170988,2,2026-05-18T11:13:37Z
2022-08-15,port955,iron_ore,881199,2,2026-05-18T11:13:37Z
2022-08-15,port981,iron_ore,96301,1,2026-05-18T11:13:37Z
2022-08-16,port276,iron_ore,465216,2,2026-05-18T11:13:37Z
2022-08-16,port955,iron_ore,1140127,2,2026-05-18T11:13:37Z
2022-08-16,port981,iron_ore,565473,1,2026-05-18T11:13:37Z
2022-08-17,port276,iron_ore,533875,1,2026-05-18T11:13:37Z
2022-08-17,port955,iron_ore,1778194,3,2026-05-18T11:13:37Z
2022-08-17,port981,iron_ore,168356,1,2026-05-18T11:13:37Z
2022-08-18,port276,iron_ore,429182,1,2026-05-18T11:13:37Z
2022-08-18,port955,iron_ore,1134101,2,2026-05-18T11:13:37Z
2022-08-18,port981,iron_ore,425791,1,2026-05-18T11:13:37Z
2022-08-19,port276,iron_ore,161428,1,2026-05-18T11:13:37Z
2022-08-19,port955,iron_ore,1557340,2,2026-05-18T11:13:37Z
2022-08-19,port981,iron_ore,332789,1,2026-05-18T11:13:37Z
2022-08-20,port276,iron_ore,491647,1,2026-05-18T11:13:37Z
2022-08-20,port955,iron_ore,1271185,2,2026-05-18T11:13:37Z
2022-08-20,port981,iron_ore,380155,1,2026-05-18T11:13:37Z
2022-08-21,port955,iron_ore,1512010,3,2026-05-18T11:13:37Z
2022-08-21,port981,iron_ore,318318,1,2026-05-18T11:13:37Z
2022-08-22,port276,iron_ore,499423,1,2026-05-18T11:13:37Z
2022-08-22,port955,iron_ore,1422496,2,2026-05-18T11:13:37Z
2022-08-22,port981,iron_ore,169530,1,2026-05-18T11:13:37Z
2022-08-23,port276,iron_ore,309863,1,2026-05-18T11:13:37Z
2022-08-23,port955,iron_ore,1334092,2,2026-05-18T11:13:37Z
2022-08-23,port981,iron_ore,362981,1,2026-05-18T11:13:37Z
2022-08-24,port276,iron_ore,225173,1,2026-05-18T11:13:37Z
2022-08-24,port955,iron_ore,1620884,3,2026-05-18T11:13:37Z
2022-08-24,port981,iron_ore,397524,1,2026-05-18T11:13:37Z
2022-08-25,port276,iron_ore,345453,1,2026-05-18T11:13:37Z
2022-08-25,port955,iron_ore,1618917,2,2026-05-18T11:13:37Z
2022-08-25,port981,iron_ore,416953,1,2026-05-18T11:13:37Z
2022-08-26,port276,iron_ore,492215,2,2026-05-18T11:13:37Z
2022-08-26,port955,iron_ore,1689863,2,2026-05-18T11:13:37Z
2022-08-26,port981,iron_ore,657875,1,2026-05-18T11:13:37Z
2022-08-27,port276,iron_ore,393624,1,2026-05-18T11:13:37Z
2022-08-27,port955,iron_ore,1169785,2,2026-05-18T11:13:37Z
2022-08-27,port981,iron_ore,500501,1,2026-05-18T11:13:37Z
2022-08-28,port276,iron_ore,343631,1,2026-05-18T11:13:37Z
2022-08-28,port955,iron_ore,1994565,3,2026-05-18T11:13:37Z
2022-08-28,port981,iron_ore,520578,1,2026-05-18T11:13:37Z
2022-08-29,port276,iron_ore,228901,1,2026-05-18T11:13:37Z
2022-08-29,port955,iron_ore,1582462,2,2026-05-18T11:13:37Z
2022-08-29,port981,iron_ore,326280,1,2026-05-18T11:13:37Z
2022-08-30,port276,iron_ore,373963,1,2026-05-18T11:13:37Z
2022-08-30,port955,iron_ore,1525584,2,2026-05-18T11:13:37Z
2022-08-30,port981,iron_ore,375625,1,2026-05-18T11:13:37Z
2022-08-31,port276,iron_ore,344544,1,2026-05-18T11:13:37Z
2022-08-31,port955,iron_ore,1387684,2,2026-05-18T11:13:37Z
2022-08-31,port981,iron_ore,349290,1,2026-05-18T11:13:37Z
2022-09-01,port276,iron_ore,326142,1,2026-05-18T11:13:37Z
2022-09-01,port955,iron_ore,2071867,3,2026-05-18T11:13:37Z
2022-09-01,port981,iron_ore,586935,1,2026-05-18T11:13:37Z
2022-09-02,port276,iron_ore,355963,2,2026-05-18T11:13:37Z
2022-09-02,port955,iron_ore,1190164,2,2026-05-18T11:13:37Z
2022-09-02,port981,iron_ore,361002,1,2026-05-18T11:13:37Z
2022-09-03,port955,iron_ore,845396,1,2026-05-18T11:13:37Z
2022-09-03,port981,iron_ore,555187,1,2026-05-18T11:13:37Z
2022-09-04,port276,iron_ore,326059,1,2026-05-18T11:13:37Z
2022-09-04,port955,iron_ore,1660458,3,2026-05-18T11:13:37Z
2022-09-04,port981,iron_ore,546262,1,2026-05-18T11:13:37Z
2022-09-05,port276,iron_ore,349630,1,2026-05-18T11:13:37Z
2022-09-05,port955,iron_ore,1072053,2,2026-05-18T11:13:37Z
2022-09-05,port981,iron_ore,558656,1,2026-05-18T11:13:37Z
2022-09-06,port276,iron_ore,347255,1,2026-05-18T11:13:37Z
2022-09-06,port955,iron_ore,1407359,2,2026-05-18T11:13:37Z
2022-09-06,port981,iron_ore,759847,1,2026-05-18T11:13:37Z
2022-09-07,port276,iron_ore,230719,1,2026-05-18T11:13:37Z
2022-09-07,port955,iron_ore,1604354,3,2026-05-18T11:13:37Z
2022-09-07,port981,iron_ore,572891,1,2026-05-18T11:13:37Z
2022-09-08,port276,iron_ore,343938,1,2026-05-18T11:13:37Z
2022-09-08,port955,iron_ore,1264187,2,2026-05-18T11:13:37Z
2022-09-08,port981,iron_ore,174675,1,2026-05-18T11:13:37Z
2022-09-09,port276,iron_ore,397701,1,2026-05-18T11:13:37Z
2022-09-09,port955,iron_ore,1414361,2,2026-05-18T11:13:37Z
2022-09-09,port981,iron_ore,571199,1,2026-05-18T11:13:37Z
2022-09-10,port276,iron_ore,551813,1,2026-05-18T11:13:37Z
2022-09-10,port955,iron_ore,1390649,2,2026-05-18T11:13:37Z
2022-09-10,port981,iron_ore,517445,1,2026-05-18T11:13:37Z
2022-09-11,port276,iron_ore,373165,1,2026-05-18T11:13:37Z
2022-09-11,port955,iron_ore,762731,1,2026-05-18T11:13:37Z
2022-09-11,port981,iron_ore,473523,1,2026-05-18T11:13:37Z
2022-09-12,port276,iron_ore,373518,1,2026-05-18T11:13:37Z
2022-09-12,port955,iron_ore,1792581,3,2026-05-18T11:13:37Z
2022-09-12,port981,iron_ore,622437,1,2026-05-18T11:13:37Z
2022-09-13,port276,iron_ore,271558,1,2026-05-18T11:13:37Z
2022-09-13,port955,iron_ore,1872609,3,2026-05-18T11:13:37Z
2022-09-13,port981,iron_ore,760232,1,2026-05-18T11:13:37Z
2022-09-14,port276,iron_ore,442215,2,2026-05-18T11:13:37Z
2022-09-14,port955,iron_ore,1610101,2,2026-05-18T11:13:37Z
2022-09-14,port981,iron_ore,615333,1,2026-05-18T11:13:37Z
2022-09-15,port276,iron_ore,543312,1,2026-05-18T11:13:37Z
2022-09-15,port955,iron_ore,1293725,2,2026-05-18T11:13:37Z
2022-09-15,port981,iron_ore,585482,1,2026-05-18T11:13:37Z
2022-09-16,port276,iron_ore,314059,1,2026-05-18T11:13:37Z
2022-09-16,port955,iron_ore,1593055,3,2026-05-18T11:13:37Z
2022-09-16,port981,iron_ore,768810,1,2026-05-18T11:13:37Z
2022-09-17,port276,iron_ore,509628,1,2026-05-18T11:13:37Z
2022-09-17,port955,iron_ore,1413153,2,2026-05-18T11:13:37Z
2022-09-17,port981,iron_ore,278633,1,2026-05-18T11:13:37Z
2022-09-18,port276,iron_ore,276521,1,2026-05-18T11:13:37Z
2022-09-18,port955,iron_ore,1840674,3,2026-05-18T11:13:37Z
2022-09-18,port981,iron_ore,678284,1,2026-05-18T11:13:37Z
2022-09-19,port276,iron_ore,364717,1,2026-05-18T11:13:37Z
2022-09-19,port955,iron_ore,1465058,2,2026-05-18T11:13:37Z
2022-09-19,port981,iron_ore,489751,1,2026-05-18T11:13:37Z
2022-09-20,port276,iron_ore,245367,1,2026-05-18T11:13:37Z
2022-09-20,port955,iron_ore,1495346,2,2026-05-18T11:13:37Z
2022-09-20,port981,iron_ore,529103,1,2026-05-18T11:13:37Z
2022-09-21,port276,iron_ore,562601,2,2026-05-18T11:13:37Z
2022-09-21,port955,iron_ore,1463274,2,2026-05-18T11:13:37Z
2022-09-21,port981,iron_ore,560960,1,2026-05-18T11:13:37Z
2022-09-22,port276,iron_ore,546381,1,2026-05-18T11:13:37Z
2022-09-22,port955,iron_ore,1296827,2,2026-05-18T11:13:37Z
2022-09-22,port981,iron_ore,760055,1,2026-05-18T11:13:37Z
2022-09-23,port276,iron_ore,544731,1,2026-05-18T11:13:37Z
2022-09-23,port955,iron_ore,1796434,2,2026-05-18T11:13:37Z
2022-09-23,port981,iron_ore,852903,1,2026-05-18T11:13:37Z
2022-09-24,port276,iron_ore,519507,2,2026-05-18T11:13:37Z
2022-09-24,port955,iron_ore,1413214,2,2026-05-18T11:13:37Z
2022-09-24,port981,iron_ore,542650,1,2026-05-18T11:13:37Z
2022-09-25,port276,iron_ore,349448,1,2026-05-18T11:13:37Z
2022-09-25,port955,iron_ore,1910549,3,2026-05-18T11:13:37Z
2022-09-25,port981,iron_ore,589571,1,2026-05-18T11:13:37Z
2022-09-26,port276,iron_ore,521308,2,2026-05-18T11:13:37Z
2022-09-26,port955,iron_ore,1527204,2,2026-05-18T11:13:37Z
2022-09-26,port981,iron_ore,328031,1,2026-05-18T11:13:37Z
2022-09-27,port276,iron_ore,552029,1,2026-05-18T11:13:37Z
2022-09-27,port955,iron_ore,1506043,2,2026-05-18T11:13:37Z
2022-09-27,port981,iron_ore,709138,1,2026-05-18T11:13:37Z
2022-09-28,port276,iron_ore,522514,1,2026-05-18T11:13:37Z
2022-09-28,port955,iron_ore,1523556,2,2026-05-18T11:13:37Z
2022-09-28,port981,iron_ore,763829,1,2026-05-18T11:13:37Z
2022-09-29,port276,iron_ore,520964,1,2026-05-18T11:13:37Z
2022-09-29,port955,iron_ore,1945372,3,2026-05-18T11:13:37Z
2022-09-29,port981,iron_ore,344157,1,2026-05-18T11:13:37Z
2022-09-30,port276,iron_ore,392159,1,2026-05-18T11:13:37Z
2022-09-30,port955,iron_ore,1214492,2,2026-05-18T11:13:37Z
2022-09-30,port981,iron_ore,590183,1,2026-05-18T11:13:37Z
2022-10-01,port276,iron_ore,487815,1,2026-05-18T11:13:37Z
2022-10-01,port955,iron_ore,1197916,2,2026-05-18T11:13:37Z
2022-10-01,port981,iron_ore,330145,1,2026-05-18T11:13:37Z
2022-10-02,port276,iron_ore,219992,1,2026-05-18T11:13:37Z
2022-10-02,port955,iron_ore,1883196,3,2026-05-18T11:13:37Z
2022-10-03,port276,iron_ore,390797,2,2026-05-18T11:13:37Z
2022-10-03,port955,iron_ore,1071059,2,2026-05-18T11:13:37Z
2022-10-03,port981,iron_ore,522638,1,2026-05-18T11:13:37Z
2022-10-04,port276,iron_ore,171440,1,2026-05-18T11:13:37Z
2022-10-04,port955,iron_ore,1509211,2,2026-05-18T11:13:37Z
2022-10-04,port981,iron_ore,539514,1,2026-05-18T11:13:37Z
2022-10-05,port276,iron_ore,149600,1,2026-05-18T11:13:37Z
2022-10-05,port955,iron_ore,921155,2,2026-05-18T11:13:37Z
2022-10-05,port981,iron_ore,762123,1,2026-05-18T11:13:37Z
2022-10-06,port276,iron_ore,521891,1,2026-05-18T11:13:37Z
2022-10-06,port955,iron_ore,1609328,2,2026-05-18T11:13:37Z
2022-10-06,port981,iron_ore,774399,1,2026-05-18T11:13:37Z
2022-10-07,port276,iron_ore,357207,1,2026-05-18T11:13:37Z
2022-10-07,port955,iron_ore,1286541,2,2026-05-18T11:13:37Z
2022-10-07,port981,iron_ore,347220,1,2026-05-18T11:13:37Z
2022-10-08,port276,iron_ore,375153,1,2026-05-18T11:13:37Z
2022-10-08,port955,iron_ore,1957734,2,2026-05-18T11:13:37Z
2022-10-08,port981,iron_ore,415689,1,2026-05-18T11:13:37Z
2022-10-09,port276,iron_ore,515052,2,2026-05-18T11:13:37Z
2022-10-09,port955,iron_ore,1186258,2,2026-05-18T11:13:37Z
2022-10-09,port981,iron_ore,622463,1,2026-05-18T11:13:37Z
2022-10-10,port276,iron_ore,464505,1,2026-05-18T11:13:37Z
2022-10-10,port955,iron_ore,1679627,2,2026-05-18T11:13:37Z
2022-10-10,port981,iron_ore,491252,1,2026-05-18T11:13:37Z
2022-10-11,port276,iron_ore,522109,1,2026-05-18T11:13:37Z
2022-10-11,port955,iron_ore,1459116,2,2026-05-18T11:13:37Z
2022-10-11,port981,iron_ore,514726,1,2026-05-18T11:13:37Z
2022-10-12,port276,iron_ore,390511,1,2026-05-18T11:13:37Z
2022-10-12,port955,iron_ore,1676024,2,2026-05-18T11:13:37Z
2022-10-12,port981,iron_ore,525918,1,2026-05-18T11:13:37Z
2022-10-13,port276,iron_ore,547980,1,2026-05-18T11:13:37Z
2022-10-13,port955,iron_ore,1235428,2,2026-05-18T11:13:37Z
2022-10-13,port981,iron_ore,174762,1,2026-05-18T11:13:37Z
2022-10-14,port276,iron_ore,497408,2,2026-05-18T11:13:37Z
2022-10-14,port955,iron_ore,1570902,2,2026-05-18T11:13:37Z
2022-10-14,port981,iron_ore,891255,1,2026-05-18T11:13:37Z
2022-10-15,port276,iron_ore,595457,1,2026-05-18T11:13:37Z
2022-10-15,port955,iron_ore,1034131,2,2026-05-18T11:13:37Z
2022-10-15,port981,iron_ore,508207,1,2026-05-18T11:13:37Z
2022-10-16,port276,iron_ore,561961,1,2026-05-18T11:13:37Z
2022-10-16,port955,iron_ore,1179604,2,2026-05-18T11:13:37Z
2022-10-16,port981,iron_ore,389952,1,2026-05-18T11:13:37Z
2022-10-17,port276,iron_ore,168361,1,2026-05-18T11:13:37Z
2022-10-17,port955,iron_ore,1840921,3,2026-05-18T11:13:37Z
2022-10-17,port981,iron_ore,165193,1,2026-05-18T11:13:37Z
2022-10-18,port276,iron_ore,528332,1,2026-05-18T11:13:37Z
2022-10-18,port955,iron_ore,804440,2,2026-05-18T11:13:37Z
2022-10-18,port981,iron_ore,343725,1,2026-05-18T11:13:37Z
2022-10-19,port276,iron_ore,591969,1,2026-05-18T11:13:37Z
2022-10-19,port955,iron_ore,1665989,3,2026-05-18T11:13:37Z
2022-10-19,port981,iron_ore,556895,1,2026-05-18T11:13:37Z
2022-10-20,port276,iron_ore,343734,1,2026-05-18T11:13:37Z
2022-10-20,port955,iron_ore,1822384,3,2026-05-18T11:13:37Z
2022-10-20,port981,iron_ore,598752,1,2026-05-18T11:13:37Z
2022-10-21,port276,iron_ore,341289,1,2026-05-18T11:13:37Z
2022-10-21,port955,iron_ore,1548105,2,2026-05-18T11:13:37Z
2022-10-21,port981,iron_ore,347214,1,2026-05-18T11:13:37Z
2022-10-22,port276,iron_ore,381174,1,2026-05-18T11:13:37Z
2022-10-22,port955,iron_ore,1883734,3,2026-05-18T11:13:37Z
2022-10-22,port981,iron_ore,570242,1,2026-05-18T11:13:37Z
2022-10-23,port276,iron_ore,170505,1,2026-05-18T11:13:37Z
2022-10-23,port955,iron_ore,1030101,2,2026-05-18T11:13:37Z
2022-10-23,port981,iron_ore,694934,1,2026-05-18T11:13:37Z
2022-10-24,port276,iron_ore,384409,1,2026-05-18T11:13:37Z
2022-10-24,port955,iron_ore,1728889,2,2026-05-18T11:13:37Z
2022-10-24,port981,iron_ore,441073,1,2026-05-18T11:13:37Z
2022-10-25,port276,iron_ore,396987,2,2026-05-18T11:13:37Z
2022-10-25,port955,iron_ore,1491217,2,2026-05-18T11:13:37Z
2022-10-25,port981,iron_ore,517983,1,2026-05-18T11:13:37Z
2022-10-26,port276,iron_ore,174177,1,2026-05-18T11:13:37Z
2022-10-26,port955,iron_ore,1320670,2,2026-05-18T11:13:37Z
2022-10-26,port981,iron_ore,758386,1,2026-05-18T11:13:37Z
2022-10-27,port276,iron_ore,177668,1,2026-05-18T11:13:37Z
2022-10-27,port955,iron_ore,1736250,2,2026-05-18T11:13:37Z
2022-10-27,port981,iron_ore,625973,1,2026-05-18T11:13:37Z
2022-10-28,port276,iron_ore,691518,2,2026-05-18T11:13:37Z
2022-10-28,port955,iron_ore,1333606,2,2026-05-18T11:13:37Z
2022-10-28,port981,iron_ore,241978,1,2026-05-18T11:13:37Z
2022-10-29,port276,iron_ore,344877,1,2026-05-18T11:13:37Z
2022-10-29,port955,iron_ore,1244743,2,2026-05-18T11:13:37Z
2022-10-29,port981,iron_ore,572918,1,2026-05-18T11:13:37Z
2022-10-30,port276,iron_ore,251893,1,2026-05-18T11:13:37Z
2022-10-30,port955,iron_ore,1978842,3,2026-05-18T11:13:37Z
2022-10-30,port981,iron_ore,831480,1,2026-05-18T11:13:37Z
2022-10-31,port276,iron_ore,371850,1,2026-05-18T11:13:37Z
2022-10-31,port955,iron_ore,1289880,2,2026-05-18T11:13:37Z
2022-10-31,port981,iron_ore,337457,1,2026-05-18T11:13:37Z
2022-11-01,port276,iron_ore,480018,1,2026-05-18T11:13:37Z
2022-11-01,port955,iron_ore,1449176,2,2026-05-18T11:13:37Z
2022-11-01,port981,iron_ore,487130,1,2026-05-18T11:13:37Z
2022-11-02,port276,iron_ore,340480,1,2026-05-18T11:13:37Z
2022-11-02,port955,iron_ore,1485502,2,2026-05-18T11:13:37Z
2022-11-02,port981,iron_ore,329547,1,2026-05-18T11:13:37Z
2022-11-03,port276,iron_ore,679696,1,2026-05-18T11:13:37Z
2022-11-03,port955,iron_ore,815151,2,2026-05-18T11:13:37Z
2022-11-03,port981,iron_ore,954186,1,2026-05-18T11:13:37Z
2022-11-04,port276,iron_ore,512072,1,2026-05-18T11:13:37Z
2022-11-04,port955,iron_ore,2293957,3,2026-05-18T11:13:37Z
2022-11-04,port981,iron_ore,348600,1,2026-05-18T11:13:37Z
2022-11-05,port276,iron_ore,391830,1,2026-05-18T11:13:37Z
2022-11-05,port955,iron_ore,1310755,2,2026-05-18T11:13:37Z
2022-11-05,port981,iron_ore,496321,1,2026-05-18T11:13:37Z
2022-11-06,port276,iron_ore,233216,1,2026-05-18T11:13:37Z
2022-11-06,port955,iron_ore,2118760,3,2026-05-18T11:13:37Z
2022-11-06,port981,iron_ore,289463,1,2026-05-18T11:13:37Z
2022-11-07,port276,iron_ore,362476,1,2026-05-18T11:13:37Z
2022-11-07,port955,iron_ore,1270293,2,2026-05-18T11:13:37Z
2022-11-07,port981,iron_ore,356723,1,2026-05-18T11:13:37Z
2022-11-08,port276,iron_ore,316867,1,2026-05-18T11:13:37Z
2022-11-08,port955,iron_ore,1250069,2,2026-05-18T11:13:37Z
2022-11-08,port981,iron_ore,675962,1,2026-05-18T11:13:37Z
2022-11-09,port276,iron_ore,372938,1,2026-05-18T11:13:37Z
2022-11-09,port955,iron_ore,1269307,2,2026-05-18T11:13:37Z
2022-11-09,port981,iron_ore,502285,1,2026-05-18T11:13:37Z
2022-11-10,port276,iron_ore,171255,1,2026-05-18T11:13:37Z
2022-11-10,port955,iron_ore,1659596,3,2026-05-18T11:13:37Z
2022-11-10,port981,iron_ore,643073,1,2026-05-18T11:13:37Z
2022-11-11,port276,iron_ore,432540,1,2026-05-18T11:13:37Z
2022-11-11,port955,iron_ore,1461312,2,2026-05-18T11:13:37Z
2022-11-11,port981,iron_ore,491095,1,2026-05-18T11:13:37Z
2022-11-12,port276,iron_ore,510868,1,2026-05-18T11:13:37Z
2022-11-12,port955,iron_ore,1448958,2,2026-05-18T11:13:37Z
2022-11-12,port981,iron_ore,591627,1,2026-05-18T11:13:37Z
2022-11-13,port276,iron_ore,338401,1,2026-05-18T11:13:37Z
2022-11-13,port955,iron_ore,1214939,2,2026-05-18T11:13:37Z
2022-11-13,port981,iron_ore,166227,1,2026-05-18T11:13:37Z
2022-11-14,port276,iron_ore,580891,2,2026-05-18T11:13:37Z
2022-11-14,port955,iron_ore,1589383,2,2026-05-18T11:13:37Z
2022-11-14,port981,iron_ore,349371,1,2026-05-18T11:13:37Z
2022-11-15,port276,iron_ore,552344,2,2026-05-18T11:13:37Z
2022-11-15,port955,iron_ore,1763632,2,2026-05-18T11:13:37Z
2022-11-15,port981,iron_ore,519052,1,2026-05-18T11:13:37Z
2022-11-16,port276,iron_ore,337467,1,2026-05-18T11:13:37Z
2022-11-16,port955,iron_ore,1376786,2,2026-05-18T11:13:37Z
2022-11-16,port981,iron_ore,746852,1,2026-05-18T11:13:37Z
2022-11-17,port276,iron_ore,528966,1,2026-05-18T11:13:37Z
2022-11-17,port955,iron_ore,1190981,2,2026-05-18T11:13:37Z
2022-11-17,port981,iron_ore,328409,1,2026-05-18T11:13:37Z
2022-11-18,port276,iron_ore,454845,1,2026-05-18T11:13:37Z
2022-11-18,port955,iron_ore,1696372,2,2026-05-18T11:13:37Z
2022-11-18,port981,iron_ore,587141,1,2026-05-18T11:13:37Z
2022-11-19,port276,iron_ore,503121,1,2026-05-18T11:13:37Z
2022-11-19,port955,iron_ore,1400524,2,2026-05-18T11:13:37Z
2022-11-19,port981,iron_ore,347707,1,2026-05-18T11:13:37Z
2022-11-20,port276,iron_ore,510365,1,2026-05-18T11:13:37Z
2022-11-20,port955,iron_ore,1553264,2,2026-05-18T11:13:37Z
2022-11-20,port981,iron_ore,315297,1,2026-05-18T11:13:37Z
2022-11-21,port276,iron_ore,281769,1,2026-05-18T11:13:37Z
2022-11-21,port955,iron_ore,2061887,3,2026-05-18T11:13:37Z
2022-11-21,port981,iron_ore,419837,1,2026-05-18T11:13:37Z
2022-11-22,port276,iron_ore,543821,1,2026-05-18T11:13:37Z
2022-11-22,port955,iron_ore,1494575,2,2026-05-18T11:13:37Z
2022-11-22,port981,iron_ore,394836,1,2026-05-18T11:13:37Z
2022-11-23,port276,iron_ore,346139,1,2026-05-18T11:13:37Z
2022-11-23,port955,iron_ore,1525646,2,2026-05-18T11:13:37Z
2022-11-23,port981,iron_ore,692496,1,2026-05-18T11:13:37Z
2022-11-24,port276,iron_ore,339458,1,2026-05-18T11:13:37Z
2022-11-24,port955,iron_ore,1645113,2,2026-05-18T11:13:37Z
2022-11-24,port981,iron_ore,472911,1,2026-05-18T11:13:37Z
2022-11-25,port276,iron_ore,519000,1,2026-05-18T11:13:37Z
2022-11-25,port955,iron_ore,1744277,2,2026-05-18T11:13:37Z
2022-11-25,port981,iron_ore,591126,1,2026-05-18T11:13:37Z
2022-11-26,port276,iron_ore,170817,1,2026-05-18T11:13:37Z
2022-11-26,port955,iron_ore,1375222,2,2026-05-18T11:13:37Z
2022-11-26,port981,iron_ore,764559,1,2026-05-18T11:13:37Z
2022-11-27,port276,iron_ore,384470,1,2026-05-18T11:13:37Z
2022-11-27,port955,iron_ore,2067139,3,2026-05-18T11:13:37Z
2022-11-27,port981,iron_ore,505457,1,2026-05-18T11:13:37Z
2022-11-28,port276,iron_ore,348835,1,2026-05-18T11:13:37Z
2022-11-28,port955,iron_ore,1666286,2,2026-05-18T11:13:37Z
2022-11-28,port981,iron_ore,755368,1,2026-05-18T11:13:37Z
2022-11-29,port276,iron_ore,285952,1,2026-05-18T11:13:37Z
2022-11-29,port955,iron_ore,805622,2,2026-05-18T11:13:37Z
2022-11-29,port981,iron_ore,195908,1,2026-05-18T11:13:37Z
2022-11-30,port276,iron_ore,91813,1,2026-05-18T11:13:37Z
2022-11-30,port955,iron_ore,1456483,2,2026-05-18T11:13:37Z
2022-11-30,port981,iron_ore,595342,1,2026-05-18T11:13:37Z
2022-12-01,port276,iron_ore,204236,1,2026-05-18T11:13:37Z
2022-12-01,port955,iron_ore,1551389,2,2026-05-18T11:13:37Z
2022-12-01,port981,iron_ore,588754,1,2026-05-18T11:13:37Z
2022-12-02,port276,iron_ore,508039,1,2026-05-18T11:13:37Z
2022-12-02,port955,iron_ore,1427151,2,2026-05-18T11:13:37Z
2022-12-02,port981,iron_ore,583460,1,2026-05-18T11:13:37Z
2022-12-03,port276,iron_ore,590471,1,2026-05-18T11:13:37Z
2022-12-03,port955,iron_ore,1885488,3,2026-05-18T11:13:37Z
2022-12-03,port981,iron_ore,536813,1,2026-05-18T11:13:37Z
2022-12-04,port276,iron_ore,174875,1,2026-05-18T11:13:37Z
2022-12-04,port955,iron_ore,1436061,2,2026-05-18T11:13:37Z
2022-12-04,port981,iron_ore,824625,1,2026-05-18T11:13:37Z
2022-12-05,port276,iron_ore,716838,2,2026-05-18T11:13:37Z
2022-12-05,port955,iron_ore,1946766,2,2026-05-18T11:13:37Z
2022-12-05,port981,iron_ore,557942,1,2026-05-18T11:13:37Z
2022-12-06,port276,iron_ore,508579,2,2026-05-18T11:13:37Z
2022-12-06,port955,iron_ore,1461480,2,2026-05-18T11:13:37Z
2022-12-06,port981,iron_ore,396429,1,2026-05-18T11:13:37Z
2022-12-07,port276,iron_ore,604090,2,2026-05-18T11:13:37Z
2022-12-07,port955,iron_ore,1358958,2,2026-05-18T11:13:37Z
2022-12-07,port981,iron_ore,521084,1,2026-05-18T11:13:37Z
2022-12-08,port276,iron_ore,179482,1,2026-05-18T11:13:37Z
2022-12-08,port955,iron_ore,1382496,2,2026-05-18T11:13:37Z
2022-12-08,port981,iron_ore,780769,1,2026-05-18T11:13:37Z
2022-12-09,port276,iron_ore,616282,1,2026-05-18T11:13:37Z
2022-12-09,port955,iron_ore,1288319,2,2026-05-18T11:13:37Z
2022-12-09,port981,iron_ore,526087,1,2026-05-18T11:13:37Z
2022-12-10,port276,iron_ore,520213,1,2026-05-18T11:13:37Z
2022-12-10,port955,iron_ore,1684564,2,2026-05-18T11:13:37Z
2022-12-10,port981,iron_ore,444177,1,2026-05-18T11:13:37Z
2022-12-11,port276,iron_ore,365128,1,2026-05-18T11:13:37Z
2022-12-11,port955,iron_ore,1490376,3,2026-05-18T11:13:37Z
2022-12-11,port981,iron_ore,561627,1,2026-05-18T11:13:37Z
2022-12-12,port276,iron_ore,346283,1,2026-05-18T11:13:37Z
2022-12-12,port955,iron_ore,1618196,2,2026-05-18T11:13:37Z
2022-12-12,port981,iron_ore,902970,1,2026-05-18T11:13:37Z
2022-12-13,port276,iron_ore,531967,2,2026-05-18T11:13:37Z
2022-12-13,port955,iron_ore,1806395,3,2026-05-18T11:13:37Z
2022-12-13,port981,iron_ore,437232,1,2026-05-18T11:13:37Z
2022-12-14,port276,iron_ore,556200,2,2026-05-18T11:13:37Z
2022-12-14,port955,iron_ore,1222130,2,2026-05-18T11:13:37Z
2022-12-14,port981,iron_ore,579465,1,2026-05-18T11:13:37Z
2022-12-15,port276,iron_ore,700174,1,2026-05-18T11:13:37Z
2022-12-15,port955,iron_ore,1274155,2,2026-05-18T11:13:37Z
2022-12-15,port981,iron_ore,339345,1,2026-05-18T11:13:37Z
2022-12-16,port276,iron_ore,436405,1,2026-05-18T11:13:37Z
2022-12-16,port955,iron_ore,1850746,3,2026-05-18T11:13:37Z
2022-12-16,port981,iron_ore,750030,1,2026-05-18T11:13:37Z
2022-12-17,port276,iron_ore,393511,1,2026-05-18T11:13:37Z
2022-12-17,port955,iron_ore,1764406,3,2026-05-18T11:13:37Z
2022-12-17,port981,iron_ore,752789,1,2026-05-18T11:13:37Z
2022-12-18,port276,iron_ore,166182,1,2026-05-18T11:13:37Z
2022-12-18,port955,iron_ore,1080430,2,2026-05-18T11:13:37Z
2022-12-18,port981,iron_ore,174890,1,2026-05-18T11:13:37Z
2022-12-19,port276,iron_ore,433616,1,2026-05-18T11:13:37Z
2022-12-19,port955,iron_ore,1831295,3,2026-05-18T11:13:37Z
2022-12-19,port981,iron_ore,737867,1,2026-05-18T11:13:37Z
2022-12-20,port276,iron_ore,341754,2,2026-05-18T11:13:37Z
2022-12-20,port955,iron_ore,1211441,2,2026-05-18T11:13:37Z
